"","date","series_id","value","realtime_start","realtime_end"
"421",2011-06-01,"GS2",0.41,2021-02-24,2021-02-24
"422",2011-07-01,"GS2",0.41,2021-02-24,2021-02-24
"423",2011-08-01,"GS2",0.23,2021-02-24,2021-02-24
"424",2011-09-01,"GS2",0.21,2021-02-24,2021-02-24
"425",2011-10-01,"GS2",0.28,2021-02-24,2021-02-24
"426",2011-11-01,"GS2",0.25,2021-02-24,2021-02-24
"427",2011-12-01,"GS2",0.26,2021-02-24,2021-02-24
"428",2012-01-01,"GS2",0.24,2021-02-24,2021-02-24
"429",2012-02-01,"GS2",0.28,2021-02-24,2021-02-24
"430",2012-03-01,"GS2",0.34,2021-02-24,2021-02-24
"431",2012-04-01,"GS2",0.29,2021-02-24,2021-02-24
"432",2012-05-01,"GS2",0.29,2021-02-24,2021-02-24
"433",2012-06-01,"GS2",0.29,2021-02-24,2021-02-24
"434",2012-07-01,"GS2",0.25,2021-02-24,2021-02-24
"435",2012-08-01,"GS2",0.27,2021-02-24,2021-02-24
"436",2012-09-01,"GS2",0.26,2021-02-24,2021-02-24
"437",2012-10-01,"GS2",0.28,2021-02-24,2021-02-24
"438",2012-11-01,"GS2",0.27,2021-02-24,2021-02-24
"439",2012-12-01,"GS2",0.26,2021-02-24,2021-02-24
"440",2013-01-01,"GS2",0.27,2021-02-24,2021-02-24
"441",2013-02-01,"GS2",0.27,2021-02-24,2021-02-24
"442",2013-03-01,"GS2",0.26,2021-02-24,2021-02-24
"443",2013-04-01,"GS2",0.23,2021-02-24,2021-02-24
"444",2013-05-01,"GS2",0.25,2021-02-24,2021-02-24
"445",2013-06-01,"GS2",0.33,2021-02-24,2021-02-24
"446",2013-07-01,"GS2",0.34,2021-02-24,2021-02-24
"447",2013-08-01,"GS2",0.36,2021-02-24,2021-02-24
"448",2013-09-01,"GS2",0.4,2021-02-24,2021-02-24
"449",2013-10-01,"GS2",0.34,2021-02-24,2021-02-24
"450",2013-11-01,"GS2",0.3,2021-02-24,2021-02-24
"451",2013-12-01,"GS2",0.34,2021-02-24,2021-02-24
"452",2014-01-01,"GS2",0.39,2021-02-24,2021-02-24
"453",2014-02-01,"GS2",0.33,2021-02-24,2021-02-24
"454",2014-03-01,"GS2",0.4,2021-02-24,2021-02-24
"455",2014-04-01,"GS2",0.42,2021-02-24,2021-02-24
"456",2014-05-01,"GS2",0.39,2021-02-24,2021-02-24
"457",2014-06-01,"GS2",0.45,2021-02-24,2021-02-24
"458",2014-07-01,"GS2",0.51,2021-02-24,2021-02-24
"459",2014-08-01,"GS2",0.47,2021-02-24,2021-02-24
"460",2014-09-01,"GS2",0.57,2021-02-24,2021-02-24
"461",2014-10-01,"GS2",0.45,2021-02-24,2021-02-24
"462",2014-11-01,"GS2",0.53,2021-02-24,2021-02-24
"463",2014-12-01,"GS2",0.64,2021-02-24,2021-02-24
"464",2015-01-01,"GS2",0.55,2021-02-24,2021-02-24
"465",2015-02-01,"GS2",0.62,2021-02-24,2021-02-24
"466",2015-03-01,"GS2",0.64,2021-02-24,2021-02-24
"467",2015-04-01,"GS2",0.54,2021-02-24,2021-02-24
"468",2015-05-01,"GS2",0.61,2021-02-24,2021-02-24
"469",2015-06-01,"GS2",0.69,2021-02-24,2021-02-24
"470",2015-07-01,"GS2",0.67,2021-02-24,2021-02-24
"471",2015-08-01,"GS2",0.7,2021-02-24,2021-02-24
"472",2015-09-01,"GS2",0.71,2021-02-24,2021-02-24
"473",2015-10-01,"GS2",0.64,2021-02-24,2021-02-24
"474",2015-11-01,"GS2",0.88,2021-02-24,2021-02-24
"475",2015-12-01,"GS2",0.98,2021-02-24,2021-02-24
"476",2016-01-01,"GS2",0.9,2021-02-24,2021-02-24
"477",2016-02-01,"GS2",0.73,2021-02-24,2021-02-24
"478",2016-03-01,"GS2",0.88,2021-02-24,2021-02-24
"479",2016-04-01,"GS2",0.77,2021-02-24,2021-02-24
"480",2016-05-01,"GS2",0.82,2021-02-24,2021-02-24
"481",2016-06-01,"GS2",0.73,2021-02-24,2021-02-24
"482",2016-07-01,"GS2",0.67,2021-02-24,2021-02-24
"483",2016-08-01,"GS2",0.74,2021-02-24,2021-02-24
"484",2016-09-01,"GS2",0.77,2021-02-24,2021-02-24
"485",2016-10-01,"GS2",0.84,2021-02-24,2021-02-24
"486",2016-11-01,"GS2",0.98,2021-02-24,2021-02-24
"487",2016-12-01,"GS2",1.2,2021-02-24,2021-02-24
"488",2017-01-01,"GS2",1.21,2021-02-24,2021-02-24
"489",2017-02-01,"GS2",1.2,2021-02-24,2021-02-24
"490",2017-03-01,"GS2",1.31,2021-02-24,2021-02-24
"491",2017-04-01,"GS2",1.24,2021-02-24,2021-02-24
"492",2017-05-01,"GS2",1.3,2021-02-24,2021-02-24
"493",2017-06-01,"GS2",1.34,2021-02-24,2021-02-24
"494",2017-07-01,"GS2",1.37,2021-02-24,2021-02-24
"495",2017-08-01,"GS2",1.34,2021-02-24,2021-02-24
"496",2017-09-01,"GS2",1.38,2021-02-24,2021-02-24
"497",2017-10-01,"GS2",1.55,2021-02-24,2021-02-24
"498",2017-11-01,"GS2",1.7,2021-02-24,2021-02-24
"499",2017-12-01,"GS2",1.84,2021-02-24,2021-02-24
"500",2018-01-01,"GS2",2.03,2021-02-24,2021-02-24
"501",2018-02-01,"GS2",2.18,2021-02-24,2021-02-24
"502",2018-03-01,"GS2",2.28,2021-02-24,2021-02-24
"503",2018-04-01,"GS2",2.38,2021-02-24,2021-02-24
"504",2018-05-01,"GS2",2.51,2021-02-24,2021-02-24
"505",2018-06-01,"GS2",2.53,2021-02-24,2021-02-24
"506",2018-07-01,"GS2",2.61,2021-02-24,2021-02-24
"507",2018-08-01,"GS2",2.64,2021-02-24,2021-02-24
"508",2018-09-01,"GS2",2.77,2021-02-24,2021-02-24
"509",2018-10-01,"GS2",2.86,2021-02-24,2021-02-24
"510",2018-11-01,"GS2",2.86,2021-02-24,2021-02-24
"511",2018-12-01,"GS2",2.68,2021-02-24,2021-02-24
"512",2019-01-01,"GS2",2.54,2021-02-24,2021-02-24
"513",2019-02-01,"GS2",2.5,2021-02-24,2021-02-24
"514",2019-03-01,"GS2",2.41,2021-02-24,2021-02-24
"515",2019-04-01,"GS2",2.34,2021-02-24,2021-02-24
"516",2019-05-01,"GS2",2.21,2021-02-24,2021-02-24
"517",2019-06-01,"GS2",1.81,2021-02-24,2021-02-24
"518",2019-07-01,"GS2",1.84,2021-02-24,2021-02-24
"519",2019-08-01,"GS2",1.57,2021-02-24,2021-02-24
"520",2019-09-01,"GS2",1.65,2021-02-24,2021-02-24
"521",2019-10-01,"GS2",1.55,2021-02-24,2021-02-24
"522",2019-11-01,"GS2",1.61,2021-02-24,2021-02-24
"523",2019-12-01,"GS2",1.61,2021-02-24,2021-02-24
"524",2020-01-01,"GS2",1.52,2021-02-24,2021-02-24
"525",2020-02-01,"GS2",1.33,2021-02-24,2021-02-24
"526",2020-03-01,"GS2",0.45,2021-02-24,2021-02-24
"527",2020-04-01,"GS2",0.22,2021-02-24,2021-02-24
"528",2020-05-01,"GS2",0.17,2021-02-24,2021-02-24
"529",2020-06-01,"GS2",0.19,2021-02-24,2021-02-24
"530",2020-07-01,"GS2",0.15,2021-02-24,2021-02-24
"531",2020-08-01,"GS2",0.14,2021-02-24,2021-02-24
"532",2020-09-01,"GS2",0.13,2021-02-24,2021-02-24
"533",2020-10-01,"GS2",0.15,2021-02-24,2021-02-24
"534",2020-11-01,"GS2",0.17,2021-02-24,2021-02-24
"535",2020-12-01,"GS2",0.14,2021-02-24,2021-02-24
"536",2021-01-01,"GS2",0.13,2021-02-24,2021-02-24
